,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.26342154,88.44084,0.26342154,0.26342154,81.58139,112.501854,59.66203,0.26342154,0.26342154,0.26342154,68.05846,0.26342154,84.91179,61.87657,66.68143,0.26342154,72.5326,73.35625,96.68515,86.29489,0.26342154,48.97831,51.569088,96.15527,99.14228,71.19071,97.45476,89.82332,0.26342154,97.87582,70.79289,0.26342154,0.26342154,0.26342154,77.42359,0.26342154,90.80806,86.18362,0.26342154,0.26342154,92.20299,110.747185,99.74446,0.26342154,0.26342154,0.26342154,0.26342154,101.80246,0.26342154,0.26342154,90.058136,78.99962,0.26342154,0.26342154,0.26342154,75.40902,84.72144,86.12684,0.26342154,0.26342154,109.50918,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,79.21771,97.456314,0.26342154,0.26342154,93.96306,67.05654,0.26342154,105.68953,104.779686,83.72945,0.26342154,74.828354,0.26342154,0.26342154,0.26342154,0.26342154,60.390175,0.26342154,96.993004,0.26342154,93.77923,0.26342154,0.26342154,0.26342154,0.26342154,109.91541,0.26342154,0.26342154,0.26342154,91.496,0.26342154,0.26342154,0.26342154
11,0.26342154,88.27144,0.26342154,0.26342154,81.375435,112.44439,59.01266,0.26342154,0.26342154,0.26342154,67.72151,0.26342154,84.75587,61.311325,66.14887,0.26342154,71.98776,72.97661,96.57266,86.15571,0.26342154,48.10782,51.310997,96.03399,99.04053,70.645775,97.34931,89.74646,0.26342154,97.76916,70.33089,0.26342154,0.26342154,0.26342154,77.20505,0.26342154,90.73059,85.94288,0.26342154,0.26342154,92.09454,110.69866,99.69154,0.26342154,0.26342154,0.26342154,0.26342154,101.73516,0.26342154,0.26342154,89.941574,78.77765,0.26342154,0.26342154,0.26342154,75.245094,84.559395,86.02955,0.26342154,0.26342154,109.41951,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,78.865974,97.40049,0.26342154,0.26342154,93.868126,66.651,0.26342154,105.63105,104.719795,83.62376,0.26342154,74.44459,0.26342154,0.26342154,0.26342154,0.26342154,59.98828,0.26342154,96.87372,0.26342154,93.683716,0.26342154,0.26342154,0.26342154,0.26342154,109.866844,0.26342154,0.26342154,0.26342154,91.356346,0.26342154,0.26342154,0.26342154
12,0.26342154,88.104126,0.26342154,0.26342154,81.17136,112.38804,58.34642,0.26342154,0.26342154,0.26342154,67.38398,0.26342154,84.60241,60.73561,65.60851,0.26342154,71.4352,72.596146,96.46197,86.01848,0.26342154,0.26342154,51.02876,95.91457,98.94045,70.09297,97.24558,89.670975,0.26342154,97.66425,69.86491,0.26342154,0.26342154,0.26342154,76.98838,0.26342154,90.6545,85.70407,0.26342154,0.26342154,91.98785,110.65109,99.64006,0.26342154,0.26342154,0.26342154,0.26342154,101.669106,0.26342154,0.26342154,89.82681,78.55756,0.26342154,0.26342154,0.26342154,75.08484,84.39938,85.93385,0.26342154,0.26342154,109.33142,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,78.51432,97.3458,0.26342154,0.26342154,93.77479,66.243286,0.26342154,105.57385,104.66106,83.51975,0.26342154,74.06108,0.26342154,0.26342154,0.26342154,0.26342154,59.583755,0.26342154,96.756584,0.26342154,93.58981,0.26342154,0.26342154,0.26342154,0.26342154,109.81924,0.26342154,0.26342154,0.26342154,91.21868,0.26342154,0.26342154,0.26342154
13,0.26342154,87.9384,0.26342154,0.26342154,80.96855,112.33259,57.659786,0.26342154,0.26342154,0.26342154,67.04469,0.26342154,84.45088,60.146973,65.05824,0.26342154,70.87284,72.211945,96.35272,85.8828,0.26342154,0.26342154,50.717438,95.79667,98.841774,69.53019,97.14325,89.59661,0.26342154,97.56075,69.39336,0.26342154,0.26342154,0.26342154,76.77298,0.26342154,90.579544,85.46645,0.26342154,0.26342154,91.88254,110.604324,99.58975,0.26342154,0.26342154,0.26342154,0.26342154,101.604095,0.26342154,0.26342154,89.71351,78.338745,0.26342154,0.26342154,0.26342154,74.92743,84.24094,85.83948,0.26342154,0.26342154,109.244606,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,78.1617,97.29208,0.26342154,0.26342154,93.68276,65.83207,0.26342154,105.517715,104.603264,83.4171,0.26342154,73.676506,0.26342154,0.26342154,0.26342154,0.26342154,59.17529,0.26342154,96.64118,0.26342154,93.497215,0.26342154,0.26342154,0.26342154,0.26342154,109.77241,0.26342154,0.26342154,0.26342154,91.08258,0.26342154,0.26342154,0.26342154
14,0.26342154,87.77385,0.26342154,0.26342154,80.76652,112.27791,56.949112,0.26342154,0.26342154,0.26342154,66.70267,0.26342154,84.30081,59.542973,64.49604,0.26342154,70.29862,71.818924,96.24465,85.7483,0.26342154,0.26342154,50.3692,95.67995,98.744194,68.95535,97.04206,89.52317,0.26342154,97.4584,68.91479,0.26342154,0.26342154,0.26342154,76.5583,0.26342154,90.50552,85.22948,0.26342154,0.26342154,91.77837,110.558205,99.54041,0.26342154,0.26342154,0.26342154,0.26342154,101.53994,0.26342154,0.26342154,89.60137,78.12064,0.26342154,0.26342154,0.26342154,74.77222,84.08365,85.74615,0.26342154,0.26342154,109.158875,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,77.80718,97.23914,0.26342154,0.26342154,93.59179,65.4162,0.26342154,105.46245,104.546265,83.31555,0.26342154,73.28965,0.26342154,0.26342154,0.26342154,0.26342154,58.76166,0.26342154,96.52718,0.26342154,93.405685,0.26342154,0.26342154,0.26342154,0.26342154,109.72626,0.26342154,0.26342154,0.26342154,90.94771,0.26342154,0.26342154,0.26342154
15,0.26342154,87.61014,0.26342154,0.26342154,80.56485,112.223885,56.210453,0.26342154,0.26342154,0.26342154,66.356995,0.26342154,84.15186,58.92111,63.9199,0.26342154,69.71057,71.401375,96.13751,85.61473,0.26342154,0.26342154,49.969387,95.56419,98.64753,68.36646,96.94178,89.45049,0.26342154,97.35696,68.42785,0.26342154,0.26342154,0.26342154,76.343925,0.26342154,90.432274,84.99262,0.26342154,0.26342154,91.675125,110.51265,99.49187,0.26342154,0.26342154,0.26342154,0.26342154,101.476494,0.26342154,0.26342154,89.49015,77.902824,0.26342154,0.26342154,0.26342154,74.61868,83.927216,85.65369,0.26342154,0.26342154,109.07399,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,77.45003,97.18689,0.26342154,0.26342154,93.501686,64.9946,0.26342154,105.407906,104.48991,83.21488,0.26342154,72.89953,0.26342154,0.26342154,0.26342154,0.26342154,58.341785,0.26342154,96.414314,0.26342154,93.31502,0.26342154,0.26342154,0.26342154,0.26342154,109.680664,0.26342154,0.26342154,0.26342154,90.81378,0.26342154,0.26342154,0.26342154
16,0.26342154,87.44701,0.26342154,0.26342154,80.36318,112.17039,55.43944,0.26342154,0.26342154,0.26342154,66.0068,0.26342154,84.00372,58.27875,63.32779,0.26342154,69.10665,70.85561,96.03111,85.481834,0.26342154,0.26342154,49.478043,95.44919,98.5516,67.761444,96.84224,89.37845,0.26342154,97.25625,67.9312,0.26342154,0.26342154,0.26342154,76.12947,0.26342154,90.359665,84.75547,0.26342154,0.26342154,91.57259,110.46758,99.44401,0.26342154,0.26342154,0.26342154,0.26342154,101.41365,0.26342154,0.26342154,89.37966,77.68489,0.26342154,0.26342154,0.26342154,74.46642,83.77136,85.56191,0.26342154,0.26342154,108.98982,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,77.08947,97.13518,0.26342154,0.26342154,93.4123,64.56624,0.26342154,105.35398,104.43411,83.11491,0.26342154,72.5052,0.26342154,0.26342154,0.26342154,0.26342154,57.914585,0.26342154,96.30234,0.26342154,93.22507,0.26342154,0.26342154,0.26342154,0.26342154,109.63554,0.26342154,0.26342154,0.26342154,90.68056,0.26342154,0.26342154,0.26342154
17,0.26342154,87.28417,0.26342154,0.26342154,80.161224,112.117355,54.63109,0.26342154,0.26342154,0.26342154,65.65127,0.26342154,83.856155,57.61306,62.717552,0.26342154,68.484726,69.89805,95.9253,85.3494,0.26342154,0.26342154,48.881176,95.33475,98.45626,67.13814,96.743286,89.30694,0.26342154,97.15615,67.4235,0.26342154,0.26342154,0.26342154,75.91462,0.26342154,90.28757,84.51767,0.26342154,0.26342154,91.470634,110.42292,99.39671,0.26342154,0.26342154,0.26342154,0.26342154,101.3513,0.26342154,0.26342154,89.269745,77.46653,0.26342154,0.26342154,0.26342154,74.31509,83.61585,85.470695,0.26342154,0.26342154,108.90625,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,76.72487,97.08393,0.26342154,0.26342154,93.32348,64.13014,0.26342154,105.3006,104.378784,83.01548,0.26342154,72.105804,0.26342154,0.26342154,0.26342154,0.26342154,57.479015,0.26342154,96.191055,0.26342154,93.13567,0.26342154,0.26342154,0.26342154,0.26342154,109.59084,0.26342154,0.26342154,0.26342154,90.547844,0.26342154,0.26342154,0.26342154
18,0.26342154,87.12146,0.26342154,0.26342154,79.95869,112.064705,53.779613,0.26342154,0.26342154,0.26342154,65.28958,0.26342154,83.70893,56.92092,62.086903,0.26342154,67.84256,69.400314,95.81994,85.217316,0.26342154,0.26342154,48.31849,95.22074,98.36138,66.49424,96.64479,89.23584,0.26342154,97.05648,66.90342,0.26342154,0.26342154,0.26342154,75.69908,0.26342154,90.2159,84.27887,0.26342154,0.26342154,91.369125,110.378586,99.34989,0.26342154,0.26342154,0.26342154,0.26342154,101.28937,0.26342154,0.26342154,89.16022,77.24746,0.26342154,0.26342154,0.26342154,74.1644,83.46049,85.3799,0.26342154,0.26342154,108.82314,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,76.35562,97.03309,0.26342154,0.26342154,93.2351,63.68534,0.26342154,105.247635,104.323845,82.91647,0.26342154,71.70053,0.26342154,0.26342154,0.26342154,0.26342154,57.034054,0.26342154,96.08033,0.26342154,93.04673,0.26342154,0.26342154,0.26342154,0.26342154,109.546455,0.26342154,0.26342154,0.26342154,90.41547,0.26342154,0.26342154,0.26342154
19,0.26342154,86.95867,0.26342154,0.26342154,79.75536,112.012375,52.878128,0.26342154,0.26342154,0.26342154,64.92092,0.26342154,83.56187,56.198826,61.433353,0.26342154,67.17771,68.948944,95.71489,85.08538,0.26342154,0.26342154,47.614876,95.10703,98.26686,65.82728,96.54664,89.16509,0.26342154,96.95718,66.36955,0.26342154,0.26342154,0.26342154,75.48261,0.26342154,90.14459,84.03881,0.26342154,0.26342154,91.26793,110.33455,99.3035,0.26342154,0.26342154,0.26342154,0.26342154,101.227776,0.26342154,0.26342154,89.05101,77.02742,0.26342154,0.26342154,0.26342154,74.014114,83.3051,85.289444,0.26342154,0.26342154,108.74042,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,75.98112,96.98258,0.26342154,0.26342154,93.14707,63.230843,0.26342154,105.19503,104.26923,82.81777,0.26342154,71.28863,0.26342154,0.26342154,0.26342154,0.26342154,56.57863,0.26342154,95.97,0.26342154,92.958145,0.26342154,0.26342154,0.26342154,0.26342154,109.50239,0.26342154,0.26342154,0.26342154,90.28328,0.26342154,0.26342154,0.26342154
20,0.26342154,86.79566,0.26342154,0.26342154,79.551,111.96031,51.918285,0.26342154,0.26342154,0.26342154,64.544426,0.26342154,83.41481,55.442764,60.75414,0.26342154,66.48746,68.49333,95.61009,84.95349,0.26342154,0.26342154,47.00609,94.993515,98.1726,65.13447,96.44874,89.09461,0.26342154,96.8581,65.82043,0.26342154,0.26342154,0.26342154,75.26499,0.26342154,90.07354,83.797226,0.26342154,0.26342154,91.16697,110.29076,99.25742,0.26342154,0.26342154,0.26342154,0.26342154,101.16647,0.26342154,0.26342154,88.941986,76.80618,0.26342154,0.26342154,0.26342154,73.86404,83.14953,85.19923,0.26342154,0.26342154,108.65799,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,75.60078,96.93234,0.26342154,0.26342154,93.05932,62.76566,0.26342154,105.14276,104.2149,82.71929,0.26342154,70.869286,0.26342154,0.26342154,0.26342154,0.26342154,56.111664,0.26342154,95.85996,0.26342154,92.86982,0.26342154,0.26342154,0.26342154,0.26342154,109.45855,0.26342154,0.26342154,0.26342154,90.15116,0.26342154,0.26342154,0.26342154
21,0.26342154,86.63228,0.26342154,0.26342154,79.34543,111.908485,50.889744,0.26342154,0.26342154,0.26342154,64.15917,0.26342154,83.267624,54.648075,60.046154,0.26342154,65.768814,68.028755,95.50542,84.82153,0.26342154,0.26342154,46.086372,94.8801,98.07854,64.4127,96.351006,89.02436,0.26342154,96.75921,65.25446,0.26342154,0.26342154,0.26342154,75.046,0.26342154,90.002716,83.55387,0.26342154,0.26342154,91.066154,110.24717,99.211655,0.26342154,0.26342154,0.26342154,0.26342154,101.10539,0.26342154,0.26342154,88.83306,76.58351,0.26342154,0.26342154,0.26342154,73.71397,82.99366,85.109184,0.26342154,0.26342154,108.575806,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,75.214066,96.88235,0.26342154,0.26342154,92.97176,62.288727,0.26342154,105.09072,104.16078,82.620926,0.26342154,70.441795,0.26342154,0.26342154,0.26342154,0.26342154,55.631985,0.26342154,95.7501,0.26342154,92.781685,0.26342154,0.26342154,0.26342154,0.26342154,109.41492,0.26342154,0.26342154,0.26342154,90.019,0.26342154,0.26342154,0.26342154
22,0.26342154,86.46841,0.26342154,0.26342154,79.13848,111.85684,49.779377,0.26342154,0.26342154,0.26342154,63.76417,0.26342154,83.120186,53.809258,59.305813,0.26342154,65.01833,67.55256,95.40081,84.68941,0.26342154,0.26342154,45.798935,94.76669,97.984566,63.65846,96.25337,88.954254,0.26342154,96.660416,64.66997,0.26342154,0.26342154,0.26342154,74.825455,0.26342154,89.93205,83.30851,0.26342154,0.26342154,90.9654,110.20377,99.166115,0.26342154,0.26342154,0.26342154,0.26342154,101.04449,0.26342154,0.26342154,88.72416,76.35925,0.26342154,0.26342154,0.26342154,73.56378,82.83736,85.01924,0.26342154,0.26342154,108.493774,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,74.8204,96.83253,0.26342154,0.26342154,92.88432,61.798958,0.26342154,105.0389,104.106834,82.52263,0.26342154,70.00533,0.26342154,0.26342154,0.26342154,0.26342154,55.138355,0.26342154,95.64033,0.26342154,92.69368,0.26342154,0.26342154,0.26342154,0.26342154,109.37147,0.26342154,0.26342154,0.26342154,89.886696,0.26342154,0.26342154,0.26342154
23,0.26342154,86.30394,0.26342154,0.26342154,78.92997,111.80536,48.570126,0.26342154,0.26342154,0.26342154,63.358295,0.26342154,82.97238,52.919693,58.52902,0.26342154,64.232056,67.06255,95.2962,84.55703,0.26342154,0.26342154,45.483307,94.65322,97.89067,62.86766,96.155785,88.88428,0.26342154,96.56164,64.065056,0.26342154,0.26342154,0.26342154,74.60319,0.26342154,89.8615,83.06096,0.26342154,0.26342154,90.86466,110.160484,99.1208,0.26342154,0.26342154,0.26342154,0.26342154,100.98374,0.26342154,0.26342154,88.615204,76.1332,0.26342154,0.26342154,0.26342154,73.41332,82.680534,84.929344,0.26342154,0.26342154,108.41187,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,0.26342154,74.4192,96.78288,0.26342154,0.26342154,92.79696,61.29517,0.26342154,104.98726,104.05306,82.424324,0.26342154,69.55912,0.26342154,0.26342154,0.26342154,0.26342154,54.62948,0.26342154,95.5306,0.26342154,92.605736,0.26342154,0.26342154,0.26342154,0.26342154,109.328156,0.26342154,0.26342154,0.26342154,89.75416,0.26342154,0.26342154,0.26342154
